Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group
TNTELE.NS,9.020000457763672,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-29,17.899999618530273,2026-03-18,7.809999942779541,,15.740739687919618,12.854999780654907,20.52339953422546,42.69646384733649,5,3,2,0,5,60.0,2.418060527574429,2.418060527574429,5.4,2.333333333333333,2.0,10.0,100.0,100.0,100.0,0.4477889865878572,,INSUFFICIENT,C,FAST
SUMEETINDS.NS,13.289999961853027,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-23,40.5,2026-08-20,12.239999771118164,,34.45235995101929,26.36999988555908,47.84760005950928,61.424993873431774,5,3,2,0,5,60.0,8.952942697806462,8.952942697806462,2.4,1.3333333333333333,1.0,3.0,100.0,100.0,100.0,3.730392790752693,,INSUFFICIENT,C,FAST
VGUARD.NS,332.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-03,380.7999877929688,2026-07-24,288.79998779296875,,361.1119877929688,334.79998779296875,404.7199877929688,8.061761663160066,5,2,2,1,4,50.0,1.7531872118820353,1.7531872118820353,15.8,3.5,3.5,5.0,50.0,100.0,100.0,0.1109612159419009,,INSUFFICIENT,C,FAST
BALKRISIND.NS,2350.60009765625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-02-10,2775.0,2026-06-11,1970.0,,2602.73,2372.5,2984.3,9.687132447228487,5,2,2,1,4,50.0,0.7961734389948979,0.7961734389948979,15.8,4.0,4.0,4.5,100.0,100.0,100.0,0.0503907239870188,,INSUFFICIENT,C,FAST
EXCELINDUS.NS,1076.0999755859375,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2025-08-21,1348.800048828125,2026-03-30,800.0499877929688,,1231.3675357666016,1074.4250183105469,1491.4750646972657,12.60935956736918,3,1,1,1,2,50.0,5.253160506243743,5.253160506243743,22.33333333333333,1.0,1.0,6.0,100.0,100.0,100.0,0.2352161420706154,,INSUFFICIENT,C,FAST
AJAXENGG.NS,573.5999755859375,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-01,728.5,2026-03-30,394.7999877929688,,657.0881973876953,561.6499938964844,815.2620031738281,12.70578624508425,4,2,2,0,4,50.0,0.2590636650342266,0.2590636650342266,6.75,2.5,2.5,10.5,100.0,100.0,100.0,0.0383798022272928,,INSUFFICIENT,C,FAST
CLEANMAX.NS,1257.4000244140625,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-06-24,1536.0,2026-08-20,1191.0999755859375,,1462.1913947753906,1363.5499877929688,1625.6740063476564,14.005784132848516,2,1,1,0,2,50.0,2.528065494363077,2.528065494363077,4.5,7.0,7.0,2.0,0.0,100.0,100.0,0.5617923320806838,,INSUFFICIENT,C,FAST
CENTENKA.NS,556.9000244140625,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-29,671.6500244140625,2026-08-20,562.0999755859375,,648.2063139648437,616.875,700.133037109375,14.085992003424597,4,2,2,0,4,50.0,3.2479657517758698,3.2479657517758698,16.5,5.5,5.5,26.5,50.0,50.0,100.0,0.1968464091985375,,INSUFFICIENT,C,FAST
RUBFILA.NS,67.69999694824219,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,89.23999786376953,2026-03-30,57.310001373291016,,82.40697861480713,73.27499961853027,97.54179695129396,17.846767244445907,2,1,1,0,2,50.0,-2.304866248111177,-2.304866248111177,8.0,1.0,1.0,15.0,100.0,100.0,100.0,-0.2881082810138971,,INSUFFICIENT,C,FAST
SUNDROP.NS,650.3499755859375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,897.5999755859375,2026-03-30,556.0,,824.4975808105469,726.7999877929688,986.4159692382811,21.12166357764305,4,2,2,0,4,50.0,-2.7882520814751466,-2.7882520814751466,6.0,6.0,6.0,5.5,50.0,100.0,100.0,-0.4647086802458577,,INSUFFICIENT,C,FAST
BLAL.NS,168.77000427246094,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-09,233.8000030517578,2026-03-30,155.5,,217.04380239868163,194.6500015258789,254.1580038452149,22.241500375831013,2,1,1,0,2,50.0,7.635316622171249,7.635316622171249,7.0,3.0,3.0,11.0,100.0,100.0,100.0,1.0907595174530356,,INSUFFICIENT,C,FAST
LTM.NS,4513.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-19,6429.5,2026-06-30,3528.0,,5808.579,4978.75,7183.889999999999,22.30457741902107,4,1,1,2,2,50.0,-1.6886824252244927,-1.6886824252244927,34.75,0.0,0.0,18.0,100.0,100.0,100.0,-0.0485951777043019,,INSUFFICIENT,C,FAST
MVGJL.NS,150.8300018310547,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-11-12,214.7899932861328,2026-03-30,129.10000610351562,,196.4523360290528,171.94499969482422,237.06938995361327,23.223105980908837,2,1,1,0,2,50.0,1.925285929438902,1.925285929438902,1.0,0.0,0.0,1.0,100.0,100.0,100.0,1.925285929438902,,INSUFFICIENT,C,FAST
GREENPOWER.NS,9.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-28,13.449999809265137,2026-07-23,9.0,,12.497699850082398,11.224999904632568,14.606999759674071,23.98601251463592,3,1,1,1,2,50.0,1.427330341929584,1.427330341929584,20.666666666666668,1.0,1.0,0.0,100.0,100.0,100.0,0.0690643713836895,,INSUFFICIENT,C,FAST
CLEAN.NS,838.2000122070312,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,1256.800048828125,2026-03-30,652.0,,1127.3728383789062,954.4000244140624,1414.0480615234374,25.65015018347328,2,1,1,0,2,50.0,2.365857027421069,2.365857027421069,7.5,1.0,1.0,14.0,100.0,100.0,100.0,0.3154476036561426,,INSUFFICIENT,C,FAST
AWL.NS,192.47999572753903,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-21,282.8999938964844,2026-03-16,171.19000244140625,,258.99405572509767,227.0449981689453,311.94459167480466,25.681693663331863,2,1,1,0,2,50.0,-1.2716224653502568,-1.2716224653502568,9.0,5.0,5.0,13.0,100.0,100.0,100.0,-0.1412913850389174,,INSUFFICIENT,C,FAST
BIRLACORPN.NS,890.9000244140625,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-04,1335.699951171875,2026-03-16,769.5999755859375,,1214.5545563964845,1052.6499633789062,1482.8859448242188,26.648002782409947,4,2,2,0,4,50.0,-2.8944299394605206,-2.8944299394605206,16.25,3.0,3.0,29.0,50.0,100.0,100.0,-0.1781187655052628,,INSUFFICIENT,C,FAST
SPARC.NS,195.72999572753903,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-08,289.0,2026-08-18,191.8800048828125,,268.21632104492187,240.44000244140625,314.2511987304688,27.02532233496802,4,2,2,0,4,50.0,7.329300833249062,7.329300833249062,2.25,3.0,3.0,1.0,100.0,100.0,100.0,3.257467036999583,,INSUFFICIENT,C,FAST
WIPRO.NS,183.02999877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-22,273.1000061035156,2026-07-02,169.0,,250.82260479736328,221.0500030517578,300.1660076904297,27.02810860003439,3,1,1,1,2,50.0,1.2366711215779864,1.2366711215779864,25.0,0.0,0.0,14.0,100.0,100.0,100.0,0.0494668448631194,,INSUFFICIENT,C,FAST
ITCHOTELS.NS,165.47000122070312,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,253.6699981689453,2026-03-30,137.3000030517578,,228.7668192138672,195.4850006103516,283.9261968994141,27.668705719945248,2,1,1,0,2,50.0,2.174373536331698,2.174373536331698,2.5,4.0,4.0,0.0,100.0,100.0,100.0,0.8697494145326792,,INSUFFICIENT,C,FAST
JMFINANCIL.NS,130.3800048828125,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-22,199.8000030517578,2026-03-30,112.0,,181.01080239868165,155.9000015258789,222.62800384521483,27.97114693981264,4,1,1,2,2,50.0,-0.8554500064076823,-0.8554500064076823,36.5,7.0,7.0,19.0,0.0,100.0,100.0,-0.0234369864769228,,INSUFFICIENT,C,FAST
EMAMILTD.NS,399.5499877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,634.2000122070312,2026-06-08,376.3999938964844,,579.0308082885742,505.3000030517578,701.2280169677734,30.99676527162555,3,1,1,1,2,50.0,0.9911288069633536,0.9911288069633536,20.666666666666668,1.0,1.0,0.0,100.0,100.0,100.0,0.0479578454982267,,INSUFFICIENT,C,FAST
FCSSOFT.NS,1.5099999904632568,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-23,2.5299999713897705,2026-03-30,1.0499999523162842,,2.2132799673080443,1.7899999618530271,2.9147999763488768,31.77546389217849,2,1,1,0,2,50.0,-2.146335345436669,-2.146335345436669,2.0,1.0,1.0,3.0,100.0,100.0,100.0,-1.0731676727183346,,INSUFFICIENT,C,FAST
VIVIDHA.NS,0.5400000214576721,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-29,0.9100000262260436,2026-03-30,0.4300000071525574,,0.8072800221443177,0.6700000166893005,1.0348000311851502,33.108709909194786,2,1,1,0,2,50.0,2.6206951460790093,2.6206951460790093,1.0,0.0,0.0,0.0,100.0,100.0,100.0,2.6206951460790093,,INSUFFICIENT,C,FAST
ORIENTTECH.NS,245.25,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-08,412.9500122070313,2026-03-30,220.8000030517578,,371.82991024780273,316.87500762939453,462.9090145874024,34.04242282807337,2,1,1,0,2,50.0,5.358090631718262,5.358090631718262,1.0,1.0,1.0,0.0,100.0,100.0,100.0,5.358090631718262,,INSUFFICIENT,C,FAST
GOYALALUM.NS,6.429999828338623,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-07,11.369999885559082,2026-03-30,5.340000152587891,,10.079579942703248,8.355000019073486,12.93779981613159,36.2076607865649,2,1,1,0,2,50.0,2.790472248193068,2.790472248193068,2.0,3.0,3.0,0.0,100.0,100.0,100.0,1.395236124096534,,INSUFFICIENT,C,FAST
CEINSYS.NS,723.4000244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-20,1249.9000244140625,2026-08-12,736.3499755859375,,1140.0003139648438,993.125,1383.423037109375,36.54387498384749,2,1,1,0,2,50.0,1.369701648359419,1.369701648359419,3.5,6.0,6.0,0.0,0.0,100.0,100.0,0.3913433281026912,,INSUFFICIENT,C,FAST
SAGCEM.NS,166.9199981689453,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-05,299.3999938964844,2026-03-24,148.6999969482422,,267.1501945495605,224.04999542236328,338.58199310302734,37.5182943623202,4,1,1,2,2,50.0,0.0478341092463024,0.0478341092463024,30.5,0.0,0.0,0.0,100.0,100.0,100.0,0.0015683314506984,,INSUFFICIENT,C,FAST
DYNPRO.NS,226.3999938964844,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-08-25,415.7999877929688,2026-03-30,190.8000030517578,,367.64999105834966,303.2999954223633,474.2999838256836,38.419692804901366,2,1,1,0,2,50.0,-2.4490812356416614,-2.4490812356416614,4.5,0.0,0.0,8.0,100.0,100.0,100.0,-0.5442402745870358,,INSUFFICIENT,C,FAST
CCCL.NS,15.25,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-17,28.8700008392334,2026-03-30,12.760000228881836,,25.422460708618164,20.815000534057617,33.058600997924806,40.01367462107915,5,2,2,1,4,50.0,2.3026049996981826,2.3026049996981826,14.0,2.0,2.0,2.0,100.0,100.0,100.0,0.1644717856927273,,INSUFFICIENT,C,FAST
MEDICAMEQ.NS,237.00999450683597,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-11-25,447.6499938964844,2026-06-29,212.3999938964844,,397.3064938964844,330.0249938964844,508.8149938964844,40.345804020865735,2,1,1,0,2,50.0,8.612827265719904,8.612827265719904,2.5,4.0,4.0,0.0,100.0,100.0,100.0,3.445130906287962,,INSUFFICIENT,C,FAST
BCG.NS,9.109999656677246,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,17.700000762939453,2026-07-31,7.699999809265137,,15.560000558853153,12.700000286102297,20.30000101089477,41.45244646862212,2,1,1,0,2,50.0,-3.902600729388805,-3.902600729388805,7.0,2.0,2.0,12.0,100.0,100.0,100.0,-0.5575143899126864,,INSUFFICIENT,C,FAST
BAJAJINDEF.NS,216.6100006103516,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2025-10-08,442.6000061035156,2026-03-27,207.25,,392.2351047973633,324.9250030517578,503.7910076904297,44.775468090175984,2,1,1,0,2,50.0,3.039697007033334,3.039697007033334,1.5,1.0,1.0,2.0,100.0,100.0,100.0,2.026464671355556,,INSUFFICIENT,C,FAST
VIKASECO.NS,1.0800000429153442,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,2.240000009536743,2026-03-30,0.9900000095367432,,1.972500009536743,1.6150000095367432,2.565000009536744,45.24714637801241,4,2,2,0,4,50.0,2.530856054956129,2.530856054956129,1.75,1.5,1.5,1.5,100.0,100.0,100.0,1.446203459974931,,INSUFFICIENT,C,FAST
GUJRAFFIA.NS,40.88999938964844,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-10-27,88.0,2026-03-17,35.099998474121094,,76.67939967346192,61.54999923706055,101.75400039672851,46.67407470092633,4,2,2,0,4,50.0,5.5835920869838365,5.5835920869838365,6.0,5.5,5.5,6.5,50.0,100.0,100.0,0.9305986811639728,,INSUFFICIENT,C,FAST
ORCHASP.NS,1.3899999856948853,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-10-16,4.159999847412109,2026-08-20,1.2999999523162842,,3.547959869861603,2.7299998998641968,4.903599820137024,60.822556153965024,2,1,1,0,2,50.0,-0.0085921625679095,-0.0085921625679095,16.5,4.0,4.0,29.0,100.0,100.0,100.0,-0.0005207371253278,,INSUFFICIENT,C,FAST
SIS.NS,420.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-24,480.9500122070313,2026-08-20,410.2000122070313,,465.8095122070313,445.5750122070313,499.3450122070312,9.834387449492665,5,2,3,0,5,40.0,-1.5252063492801562,-1.5252063492801562,12.4,5.0,5.0,16.666666666666668,50.0,100.0,100.0,-0.1230005120387222,,INSUFFICIENT,C,FAST
BUTTERFLY.NS,645.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-08-04,736.5,2026-08-20,646.0,,717.133,691.25,760.03,10.058524708805765,5,2,3,0,5,40.0,2.029140458585668,2.029140458585668,4.0,5.0,5.0,2.6666666666666665,50.0,100.0,100.0,0.5072851146464169,,INSUFFICIENT,C,FAST
PAR.NS,100.94000244140624,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-18,122.43000030517578,2026-03-30,78.05000305175781,,112.93268089294436,100.2400016784668,133.96879959106445,10.619316177313358,5,2,3,0,5,40.0,-1.5156528708429282,-1.5156528708429282,10.8,0.5,0.5,16.666666666666668,100.0,100.0,100.0,-0.1403382287817526,,INSUFFICIENT,C,FAST
AXITA.NS,8.010000228881836,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-31,12.199999809265137,2026-06-10,6.570000171661377,,10.995179886817931,9.384999990463257,13.663799715042114,27.14989375949195,5,2,3,0,5,40.0,1.046869484237431,1.046869484237431,3.4,6.5,6.5,0.0,50.0,50.0,100.0,0.3079027894815974,,INSUFFICIENT,C,FAST
VAKRANGEE.NS,5.909999847412109,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-28,9.199999809265137,2026-03-30,4.610000133514404,,8.21773987865448,6.9049999713897705,10.393399724960329,28.082417615051423,5,2,3,0,5,40.0,-5.305884893165343,-5.305884893165343,19.6,6.5,6.5,28.0,50.0,50.0,100.0,-0.2707084129165991,,INSUFFICIENT,C,FAST
IRFC.NS,85.9000015258789,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-29,137.1699981689453,2026-08-19,85.0,,126.00561856079102,111.08499908447266,150.73419769287108,31.828435503900398,5,2,3,0,5,40.0,0.6255808055963392,0.6255808055963392,9.8,5.5,5.5,12.333333333333334,50.0,100.0,100.0,0.063834776081259,,INSUFFICIENT,C,FAST
NDTV.NS,75.58999633789062,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,152.5,2026-03-30,58.75,,132.4375,105.625,176.875,42.92402352967202,5,2,3,0,5,40.0,1.3656351698322844,1.3656351698322844,4.4,7.0,7.0,1.6666666666666667,50.0,50.0,100.0,0.3103716295073373,,INSUFFICIENT,C,FAST
NEXTMEDIA.NS,3.869999885559082,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-10-30,8.479999542236328,2026-03-30,3.4200000762939453,,7.397159656524659,5.949999809265137,9.795599403381347,47.68262326005696,5,2,3,0,5,40.0,-1.4527244588537556,-1.4527244588537556,2.6,1.5,1.5,2.333333333333333,100.0,100.0,100.0,-0.5587401764822136,,INSUFFICIENT,C,FAST
AMBICAAGAR.NS,24.899999618530277,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2026-06-15,27.0,2026-08-17,23.200000762939453,,26.186800163269044,25.100000381469727,27.98799980163574,4.913928149738981,4,1,2,1,3,33.33333333333333,-0.8923929532862402,-0.8923929532862402,17.25,6.0,6.0,0.0,0.0,100.0,100.0,-0.0517329248281878,,INSUFFICIENT,C,FAST
EBGNG.NS,613.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-02,689.5,2026-08-05,483.0499877929688,,645.3196973876953,586.2749938964844,743.1770031738281,4.930842420664355,4,1,2,1,3,33.33333333333333,2.062393404611621,2.062393404611621,17.0,6.0,6.0,0.0,0.0,100.0,100.0,0.1213172590948012,,INSUFFICIENT,C,FAST
AVANTEL.NS,159.10000610351562,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-22,171.77999877929688,2026-08-17,156.60000610351562,,168.5314803466797,164.19000244140625,175.726796875,5.596268556926544,3,1,2,0,3,33.33333333333333,-5.9371205026103056,-5.9371205026103056,7.0,5.0,5.0,8.0,100.0,100.0,100.0,-0.8481600718014722,,INSUFFICIENT,C,FAST
ICICIAMC.NS,3254.300048828125,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-19,3568.0,2026-08-12,3020.5,,3450.835,3294.25,3710.35,5.695286826865818,3,1,2,0,3,33.33333333333333,0.2032128896055859,0.2032128896055859,1.3333333333333333,2.0,2.0,0.0,100.0,100.0,100.0,0.1524096672041894,,INSUFFICIENT,C,FAST
GTLINFRA.NS,1.2300000190734863,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-08-03,1.340000033378601,2026-08-18,1.2000000476837158,,1.3100400364398956,1.2700000405311584,1.376400029659271,6.109738262955869,3,1,2,0,3,33.33333333333333,-8.132565000666768,-8.132565000666768,17.333333333333332,1.0,1.0,25.5,100.0,100.0,100.0,-0.4691864423461597,,INSUFFICIENT,C,FAST
GROWW.NS,196.08999633789065,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-16,220.97999572753903,2026-08-06,188.1100006103516,,213.9458167724609,204.5449981689453,229.5261944580078,8.34595445890891,3,1,2,0,3,33.33333333333333,-1.23847730607133,-1.23847730607133,2.0,2.0,2.0,1.5,100.0,100.0,100.0,-0.6192386530356649,,INSUFFICIENT,C,FAST
MOTISONS.NS,16.649999618530273,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-17,20.450000762939453,2026-01-27,10.619999885559082,,18.346380575180053,15.535000324249268,23.00580099105835,9.246406666962596,3,1,2,0,3,33.33333333333333,4.399601162981255,4.399601162981255,4.333333333333333,4.0,4.0,4.5,100.0,100.0,100.0,1.0152925760725973,,INSUFFICIENT,C,FAST
ALEMBICLTD.NS,91.8000030517578,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,109.91000366210938,2026-03-30,70.45999908447266,,101.46770268249512,90.18500137329102,120.16700485229492,9.527858988774703,3,1,2,0,3,33.33333333333333,-4.746186958003046,-4.746186958003046,5.0,2.0,2.0,6.0,100.0,100.0,100.0,-0.9492373916006092,,INSUFFICIENT,C,FAST
HEALTHX.NS,300.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-14,347.8500061035156,2026-08-19,286.5,,334.7211047973633,317.1750030517578,363.8010076904297,10.373144776270708,4,1,2,1,3,33.33333333333333,-3.7811221337328496,-3.7811221337328496,19.25,1.0,1.0,6.0,100.0,100.0,100.0,-0.1964219290250831,,INSUFFICIENT,C,FAST
TENNIND.NS,562.5499877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-06,657.0,2026-08-12,525.0,,628.752,591.0,691.3199999999999,10.529113578490598,3,1,2,0,3,33.33333333333333,-0.9054312078151746,-0.9054312078151746,5.666666666666667,7.0,7.0,4.5,0.0,100.0,100.0,-0.1597819778497367,,INSUFFICIENT,C,FAST
SCILAL.NS,40.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-22,47.33000183105469,2026-08-18,39.619998931884766,,45.68006121063232,43.47500038146973,49.33460258483887,12.434443081066291,3,1,2,0,3,33.33333333333333,-0.6587330067240416,-0.6587330067240416,1.0,0.0,0.0,0.5,100.0,100.0,100.0,-0.6587330067240416,,INSUFFICIENT,C,FAST
BIMETAL.NS,625.0,2026-08-24T12:10:00+05:30,WAITING FOR 0.786,2026-07-13,750.75,2026-08-18,613.0,,721.2715000000001,681.875,786.565,13.34747040469505,3,1,2,0,3,33.33333333333333,0.0933405925945671,0.0933405925945671,1.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0933405925945671,,INSUFFICIENT,C,FAST
MAITHANALL.NS,991.0,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-06-18,1210.0999755859375,2026-08-03,955.3499755859376,,1155.5834755859375,1082.7249755859375,1276.3349755859376,14.242456651821335,3,1,2,0,3,33.33333333333333,0.8553167317423993,0.8553167317423993,1.3333333333333333,2.0,2.0,0.0,100.0,100.0,100.0,0.6414875488067995,,INSUFFICIENT,C,FAST
DMART.NS,3895.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,4949.5,2026-02-02,3600.0,,4660.707,4274.75,5300.37,16.428988134203678,3,1,2,0,3,33.33333333333333,-5.851888629373417,-5.851888629373417,15.666666666666666,5.0,5.0,21.0,100.0,100.0,100.0,-0.3735248061302181,,INSUFFICIENT,C,FAST
IRB.NS,18.940000534057617,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-21,23.950000762939453,2026-08-19,18.89999961853028,,22.86930051803589,21.425000190734863,25.26300106048584,17.181548604337184,4,1,2,1,3,33.33333333333333,-1.5055143430694655,-1.5055143430694655,28.0,0.0,0.0,25.5,100.0,100.0,100.0,-0.053768369395338,,INSUFFICIENT,C,FAST
CAMPUS.NS,230.2100067138672,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-04,297.0,2026-03-30,215.1999969482422,,279.49479934692386,256.0999984741211,318.268000793457,17.633527617764994,3,1,2,0,3,33.33333333333333,3.109922165426671,3.109922165426671,2.0,4.0,4.0,0.0,100.0,100.0,100.0,1.5549610827133356,,INSUFFICIENT,C,FAST
VIDYAWIRES.NS,86.5999984741211,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-23,110.8499984741211,2026-07-24,86.41000366210938,,105.6198395843506,98.63000106811523,117.20439712524414,18.00782995418185,3,1,2,0,3,33.33333333333333,-3.13629359320378,-3.13629359320378,2.0,0.0,0.0,2.5,100.0,100.0,100.0,-1.56814679660189,,INSUFFICIENT,C,FAST
RPSGVENT.NS,863.7000122070312,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-07,1179.0,2026-04-29,802.25,,1098.3755,990.625,1276.955,21.365688491137032,3,1,2,0,3,33.33333333333333,3.527103437164649,3.527103437164649,10.666666666666666,6.0,6.0,13.0,0.0,100.0,100.0,0.3306659472341859,,INSUFFICIENT,C,FAST
IOC.NS,138.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-02-27,188.9600067138672,2026-04-02,130.22000122070312,,176.3896455383301,159.59000396728516,204.23240814208984,21.764115133384,4,1,2,1,3,33.33333333333333,-4.400310361206339,-4.400310361206339,28.0,2.0,2.0,24.5,100.0,100.0,100.0,-0.1571539414716549,,INSUFFICIENT,C,FAST
LOVABLE.NS,71.5,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-10-27,101.9499969482422,2026-03-30,55.0,,91.90269760131837,78.4749984741211,114.15699615478516,22.200325054469,3,1,2,0,3,33.33333333333333,-5.758622730945003,-5.758622730945003,10.666666666666666,3.0,3.0,14.0,100.0,100.0,100.0,-0.539870881026094,,INSUFFICIENT,C,FAST
ADVENZYMES.NS,303.3999938964844,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-11,419.0,2026-08-11,291.04998779296875,,391.6186973876953,355.0249938964844,452.2670031738281,22.526683245635752,4,1,2,1,3,33.33333333333333,0.0238336475336766,0.0238336475336766,18.25,3.0,3.0,5.0,100.0,100.0,100.0,0.0013059532895165,,INSUFFICIENT,C,FAST
IREDA.NS,115.62000274658205,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-22,163.35000610351562,2026-03-30,108.6500015258789,,151.64420512390137,136.0000038146973,177.57200729370118,23.755739527195026,3,1,2,0,3,33.33333333333333,-1.7863784582716775,-1.7863784582716775,4.0,3.0,3.0,4.0,100.0,100.0,100.0,-0.4465946145679194,,INSUFFICIENT,C,FAST
