Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group,Current State,Opportunity,Opportunity Score V3
VESUVIUS.NS,389.1000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-20,607.9000244140625,2026-09-25,387.6000061035156,,560.7558204956055,497.75001525878906,665.1780291748047,30.611508274738465,18.0,5.0,12.0,1.0,17.0,29.411764705882355,0.2716328128602314,0.2716328128602314,9.22222222222222,15.6,10.0,1.75,20.0,60.0,80.0,0.0294541604306275,51.69,C,C,MEDIUM,FAR,LOW PRIORITY,39.85
GRSE.NS,2319.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-29,3339.0,2026-09-16,2290.0,,3114.514,2814.5,3611.74,25.542155212659186,19.0,4.0,15.0,0.0,19.0,21.052631578947366,-1.3815884702598924,-1.3815884702598924,6.526315789473684,7.75,4.5,5.6,75.0,75.0,100.0,-0.2116950075398222,50.26,C,C,FAST,FAR,LOW PRIORITY,39.85
PENIND.NS,184.8999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-07,279.8999938964844,2026-03-30,129.10000610351562,,247.6287965087891,204.5,319.10799072265627,25.331788344768807,23.0,6.0,17.0,0.0,23.0,26.08695652173913,-0.2738392058939632,-0.2738392058939632,6.608695652173913,15.0,9.0,2.9411764705882355,16.666666666666664,50.0,83.33333333333334,-0.0414361956286918,49.51,C,C,MEDIUM,FAR,LOW PRIORITY,39.85
ARIHANTSUP.NS,242.6999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-07,465.0,2026-03-30,188.8000030517578,,405.8932006530762,326.9000015258789,536.811999206543,40.20594664859094,11.0,4.0,7.0,0.0,11.0,36.36363636363637,1.885779509226878,1.885779509226878,8.909090909090908,14.75,13.5,5.0,0.0,50.0,75.0,0.2116691285866904,50.99,C,C,MEDIUM,FAR,LOW PRIORITY,39.77
INFOMEDIA.NS,5.309999942779541,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-10,7.900000095367432,2026-02-16,4.5,,7.1724000749588015,6.200000047683716,8.784000120162965,25.96620535267559,17.0,4.0,13.0,0.0,17.0,23.52941176470588,-3.466186242941516,-3.466186242941516,15.647058823529411,5.25,4.0,18.53846153846154,75.0,75.0,100.0,-0.2215231809398713,48.0,C,C,FAST,FAR,LOW PRIORITY,39.68
CNL.NS,1098.199951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-31,1328.0,2026-09-16,1050.0,,1268.508,1189.0,1400.28,13.425855322010191,15.0,5.0,9.0,1.0,14.0,35.714285714285715,-0.1642161906221237,-0.1642161906221237,10.533333333333331,13.0,10.0,3.111111111111111,40.0,60.0,80.0,-0.0155901446793155,53.53,C,C,MEDIUM,FAR,LOW PRIORITY,39.66
GICL.NS,23.450000762939453,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-25,169.9499969482422,2026-07-09,15.609999656677246,,136.9212375278473,92.77999830245972,210.07839624404903,82.87336487287435,16.0,4.0,11.0,1.0,15.0,26.666666666666668,-2.0490477548210304,-2.0490477548210304,10.125,7.75,7.0,6.363636363636363,0.0,75.0,100.0,-0.2023750868959042,48.47,C,C,FAST,FAR,LOW PRIORITY,39.63
MODIRUBBER.NS,121.62000274658205,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-26,167.5,2026-03-30,105.01000213623048,,154.12714045715333,136.25500106811523,183.74739944458008,21.091118419606403,6.0,2.0,4.0,0.0,6.0,33.33333333333333,-1.7648932464582252,-1.7648932464582252,8.5,1.5,1.5,11.5,100.0,100.0,100.0,-0.2076344995833206,55.08,B,C,FAST,FAR,LOW PRIORITY,39.61
NAHARCAP.NS,248.6999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-06,293.0,2026-09-16,242.1999969482422,,282.1287993469238,267.5999984741211,306.208000793457,11.848773494965116,6.0,2.0,4.0,0.0,6.0,33.33333333333333,0.0138431664497797,0.0138431664497797,2.0,4.0,4.0,0.0,100.0,100.0,100.0,0.0069215832248898,57.85,B,B,FAST,FAR,LOW PRIORITY,39.6
DYCL.NS,456.9500122070313,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-01,560.0,2026-09-16,416.6499938964844,,529.3230986938477,488.3249969482422,597.271001586914,13.67276180945126,16.0,3.0,11.0,2.0,14.0,21.428571428571427,-1.896341079117895,-1.896341079117895,10.3125,3.0,3.0,2.1818181818181817,100.0,100.0,100.0,-0.1838876197932504,52.11,C,C,FAST,FAR,LOW PRIORITY,39.6
GAYAHWS.NS,1.850000023841858,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-13,4.199999809265137,2026-09-09,1.7200000286102295,,3.6692798562049855,2.959999918937683,4.844799752235413,49.58138663875992,12.0,4.0,8.0,0.0,12.0,33.33333333333333,-4.220119259804532,-4.220119259804532,21.416666666666668,5.5,6.0,29.25,25.0,100.0,100.0,-0.1970483701076046,49.24,C,C,FAST,FAR,LOW PRIORITY,39.57
EIDPARRY.NS,704.75,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-28,1118.0,2026-09-18,682.75,,1024.8565,900.375,1231.165,31.234275237557657,12.0,3.0,9.0,0.0,12.0,25.0,-1.7380891238575644,-1.7380891238575644,11.833333333333334,15.666666666666666,0.0,9.77777777777778,66.66666666666666,66.66666666666666,66.66666666666666,-0.1468807710302167,49.45,C,C,FAST,FAR,LOW PRIORITY,39.56
PATANJALI.NS,403.9500122070313,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-31,614.0499877929688,2026-07-15,328.20001220703125,,552.8780930175781,471.125,688.3709814453125,26.9368749985563,13.0,3.0,9.0,1.0,12.0,25.0,-1.961315272166804,-1.961315272166804,15.384615384615383,14.0,1.0,10.666666666666666,66.66666666666666,66.66666666666666,66.66666666666666,-0.1274854926908422,49.1,C,C,FAST,FAR,LOW PRIORITY,39.44
KHANDSE.NS,17.81999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,26.8799991607666,2026-03-30,12.199999809265137,,23.73847929954529,19.53999948501587,30.69679899215698,24.93200819664316,9.0,3.0,6.0,0.0,9.0,33.33333333333333,-0.1881051767323289,-0.1881051767323289,6.444444444444445,5.0,7.0,6.5,33.33333333333333,100.0,100.0,-0.0291887343205337,54.54,C,C,FAST,FAR,LOW PRIORITY,39.42
MAGNUM.NS,19.020000457763672,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-05,28.0,2026-03-24,16.25,,25.4855,22.125,31.055,25.36932586072994,10.0,3.0,7.0,0.0,10.0,30.0,-0.0012478618190923,-0.0012478618190923,6.0,8.0,6.0,4.571428571428571,33.33333333333333,66.66666666666666,100.0,-0.0002079769698487,51.16,C,C,FAST,FAR,LOW PRIORITY,39.41
DONEAR.NS,82.63999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-27,116.51000213623048,2026-01-27,77.5999984741211,,108.18326135253906,97.05500030517578,126.62660308837891,23.61110364352232,13.0,3.0,10.0,0.0,13.0,23.07692307692308,-0.643214918287216,-0.643214918287216,5.6923076923076925,5.0,3.0,5.4,66.66666666666666,66.66666666666666,100.0,-0.1129972153747811,50.39,C,C,FAST,FAR,LOW PRIORITY,39.41
TATACAP.NS,339.1499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-06,390.2000122070313,2026-09-24,333.0,,377.9592095947266,361.6000061035156,405.0720153808594,10.268096321784585,1.0,1.0,0.0,0.0,1.0,100.0,9.600051793555735,9.600051793555735,48.0,48.0,48.0,,0.0,0.0,0.0,0.2000010790324111,,INSUFFICIENT,C,SLOW,FAR,LOW PRIORITY,39.4
GREENLAM.NS,224.32000732421875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-06,278.54998779296875,2026-09-16,221.6699981689453,,266.37767001342775,250.10999298095703,293.33878509521486,15.788734351152227,7.0,2.0,5.0,0.0,7.0,28.57142857142857,0.2990805106436901,0.2990805106436901,7.428571428571429,1.5,1.5,9.4,100.0,100.0,100.0,0.0402608379712659,56.4,B,B,FAST,FAR,LOW PRIORITY,39.33
DUCON.NS,1.559999942779541,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,6.079999923706055,2026-09-18,1.149999976158142,,5.024979934930801,3.6149999499320975,7.361799910068512,68.95510105552245,4.0,3.0,1.0,0.0,4.0,75.0,7.674641439943938,7.674641439943938,5.0,5.0,5.0,5.0,66.66666666666666,100.0,100.0,1.5349282879887878,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,39.26
CUMMINSIND.NS,4945.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-29,6100.0,2026-09-16,4844.0,,5831.216,5472.0,6426.56,15.19779064949747,10.0,4.0,5.0,1.0,9.0,44.44444444444444,1.4941986588045115,1.4941986588045115,14.4,17.0,13.5,3.0,25.0,25.0,75.0,0.1037637957503133,51.11,C,C,MEDIUM,FAR,LOW PRIORITY,39.24
JISLDVREQS.NS,19.850000381469727,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,35.25,2026-03-10,18.5,,31.6655,26.875,39.605,37.31347876562907,9.0,3.0,6.0,0.0,9.0,33.33333333333333,1.397223834218003,1.397223834218003,6.0,10.666666666666666,10.0,3.0,33.33333333333333,66.66666666666666,66.66666666666666,0.2328706390363338,53.68,C,C,MEDIUM,FAR,LOW PRIORITY,39.22
HUHTAMAKI.NS,243.25,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-27,330.0,2026-09-16,238.6499938964844,,310.45109869384765,284.3249969482422,353.7510015869141,21.646275041892583,7.0,2.0,4.0,1.0,6.0,33.33333333333333,2.6570306318297563,2.6570306318297563,13.857142857142858,7.5,7.5,5.0,50.0,50.0,100.0,0.1917444785856525,53.98,C,C,MEDIUM,FAR,LOW PRIORITY,39.21
REGENCERAM.NS,33.38999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-04,53.29999923706055,2026-07-31,30.0,,48.31379940032959,41.64999961853027,59.35799903869629,30.889311534003145,5.0,3.0,1.0,1.0,4.0,75.0,6.949984786035431,6.949984786035431,14.0,3.0,1.0,0.0,66.66666666666666,100.0,100.0,0.4964274847168165,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,39.17
RAINBOW.NS,1374.199951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-05,1610.0,2026-09-25,1350.0,,1554.36,1480.0,1677.6,11.590625648377795,13.0,3.0,9.0,1.0,12.0,25.0,-0.696991089936252,-0.696991089936252,9.384615384615383,5.333333333333333,4.0,4.444444444444445,66.66666666666666,66.66666666666666,100.0,-0.0742695423702563,51.08,C,C,FAST,FAR,LOW PRIORITY,39.13
CDSL.NS,1318.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-01,1638.9000244140625,2026-03-30,1116.300048828125,,1527.063629638672,1377.6000366210938,1774.7760180664063,13.69056439960788,13.0,4.0,9.0,0.0,13.0,30.76923076923077,0.0026161291660983,0.0026161291660983,11.076923076923077,13.5,6.5,9.444444444444445,50.0,50.0,75.0,0.0002361783274949,49.81,C,C,FAST,FAR,LOW PRIORITY,39.13
JPOLYINVST.NS,957.0499877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-03-10,1487.699951171875,2026-08-24,938.0,,1370.0641616210935,1212.8499755859375,1630.6219384765625,30.145608169141248,18.0,4.0,14.0,0.0,18.0,22.22222222222222,-3.566957275319387,-3.566957275319387,4.5,5.75,3.5,3.571428571428572,50.0,75.0,100.0,-0.7926571722931972,47.32,C,C,FAST,FAR,LOW PRIORITY,39.12
JSWENERGY.NS,506.5499877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-29,617.3499755859375,2026-09-16,503.0499877929688,,592.8897781982422,560.1999816894531,647.0679724121094,14.562536508498273,9.0,4.0,5.0,0.0,9.0,44.44444444444444,1.1758120522741018,1.1758120522741018,15.555555555555555,22.75,11.5,9.8,0.0,50.0,75.0,0.0755879176461922,52.11,C,C,MEDIUM,FAR,LOW PRIORITY,39.11
ALLDIGI.NS,776.9500122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-03,1000.0,2026-03-30,700.0,,935.8,850.0,1078.0,16.97477963164872,15.0,3.0,11.0,1.0,14.0,21.428571428571427,-2.7862523556249594,-2.7862523556249594,8.2,0.0,0.0,5.0,100.0,100.0,100.0,-0.3397868726371902,50.72,C,C,FAST,FAR,LOW PRIORITY,39.11
XPROINDIA.NS,1197.0999755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-03,1574.800048828125,2026-08-10,995.4000244140624,,1450.8084436035156,1285.1000366210938,1725.4440551757812,17.48738568045671,12.0,3.0,8.0,1.0,11.0,27.27272727272727,-0.7838357259493351,-0.7838357259493351,13.5,5.333333333333333,7.0,10.125,33.33333333333333,100.0,100.0,-0.0580619056258766,52.18,C,C,FAST,FAR,LOW PRIORITY,39.08
ADFFOODS.NS,270.6000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-02,346.95001220703125,2026-09-16,248.8000030517578,,325.9459102478028,297.87500762939453,372.4690145874024,16.980088537453966,15.0,3.0,11.0,1.0,14.0,21.428571428571427,-2.942461835064776,-2.942461835064776,7.0,2.0,1.0,3.0,100.0,100.0,100.0,-0.4203516907235394,50.47,C,C,FAST,FAR,LOW PRIORITY,39.02
VOLTAMP.NS,10709.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-04,12863.0,2026-05-19,8950.0,,12025.618,10906.5,13880.38,10.948443564397277,13.0,3.0,10.0,0.0,13.0,23.07692307692308,-1.6632363915271542,-1.6632363915271542,3.8461538461538463,5.0,5.0,2.8,66.66666666666666,100.0,100.0,-0.43244146179706,52.13,C,C,FAST,FAR,LOW PRIORITY,39.01
SOMICONVEY.NS,89.58999633789062,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-06,169.39999389648438,2026-08-18,80.16000366210938,,150.30263598632814,124.77999877929688,192.60239135742188,40.39359606039116,13.0,3.0,10.0,0.0,13.0,23.07692307692308,-3.5009919323937586,-3.5009919323937586,6.538461538461538,1.0,1.0,7.8,100.0,100.0,100.0,-0.5354458249543396,49.26,C,C,FAST,FAR,LOW PRIORITY,39.01
SIL.NS,16.739999771118164,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-21,22.299999237060547,2026-09-17,15.600000381469728,,20.86619948196411,18.949999809265137,24.04199893951416,19.774562753569302,6.0,2.0,4.0,0.0,6.0,33.33333333333333,-3.192438319105941,-3.192438319105941,4.833333333333333,2.5,2.5,5.75,100.0,100.0,100.0,-0.6605044798150222,52.85,C,C,FAST,FAR,LOW PRIORITY,38.83
TIIL.NS,3003.39990234375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-25,3565.300048828125,2026-09-22,2936.0,,3430.6298383789062,3250.6500244140625,3728.918061523437,12.453396494593468,16.0,4.0,12.0,0.0,16.0,25.0,0.7763957903504322,0.7763957903504322,6.3125,17.25,9.5,1.8333333333333333,50.0,50.0,75.0,0.1229933925307615,49.71,C,C,MEDIUM,FAR,LOW PRIORITY,38.81
MADRASFERT.NS,60.16999816894531,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,91.51000213623048,2026-03-30,52.560001373291016,,83.17470197296143,72.03500175476074,101.63700233459473,27.658294238907548,13.0,3.0,9.0,1.0,12.0,25.0,-3.1177106717198244,-3.1177106717198244,9.23076923076923,4.666666666666667,3.0,4.222222222222222,66.66666666666666,66.66666666666666,100.0,-0.3377519894363143,47.3,C,C,FAST,FAR,LOW PRIORITY,38.8
PGHL.NS,5406.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-15,6975.0,2026-09-11,5302.5,,6617.085,6138.75,7409.85,18.30239448337145,9.0,2.0,6.0,1.0,8.0,25.0,-0.9818995205089962,-0.9818995205089962,11.555555555555555,1.0,1.0,6.5,100.0,100.0,100.0,-0.0849720738902016,52.97,C,C,FAST,FAR,LOW PRIORITY,38.79
LMW.NS,17133.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-17,20151.0,2026-09-16,16800.0,,19433.886,18475.5,21022.26,11.839556947076868,11.0,5.0,5.0,1.0,10.0,50.0,2.265868727258798,2.265868727258798,20.727272727272727,27.4,28.0,5.4,20.0,40.0,40.0,0.1093182280695034,48.04,C,C,SLOW,FAR,LOW PRIORITY,38.71
RALLIS.NS,200.3800048828125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,340.0,2026-09-16,196.8099975585937,,309.3573394775391,268.4049987792969,377.2294006347656,35.22700795745591,8.0,2.0,5.0,1.0,7.0,28.57142857142857,-0.1393543941673074,-0.1393543941673074,10.5,2.0,2.0,3.4,100.0,100.0,100.0,-0.013271847063553,55.71,B,C,FAST,FAR,LOW PRIORITY,38.64
SHRIRAMFIN.NS,994.0999755859376,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-06,1153.699951171875,2026-09-16,972.5999755859376,,1114.9445563964844,1063.1499633789062,1200.7859448242189,10.838617948960454,13.0,5.0,8.0,0.0,13.0,38.46153846153847,1.0942491751974175,1.0942491751974175,9.846153846153848,16.2,15.0,5.5,20.0,40.0,80.0,0.1111346818559877,49.59,C,C,MEDIUM,FAR,LOW PRIORITY,38.61
AUTOAXLES.NS,1709.800048828125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-04,2115.0,2026-03-30,1540.199951171875,,1991.9927895507813,1827.5999755859373,2264.4480126953126,14.166353523111605,10.0,2.0,8.0,0.0,10.0,20.0,-2.063732411159489,-2.063732411159489,1.5,0.5,0.5,1.0,100.0,100.0,100.0,-1.3758216074396596,50.28,C,C,FAST,FAR,LOW PRIORITY,38.6
SINTERCOM.NS,77.93000030517578,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-01,126.9800033569336,2026-03-30,62.9900016784668,,113.2861429977417,94.9850025177002,143.61740379333497,31.209591709085487,14.0,3.0,11.0,0.0,14.0,21.428571428571427,-0.9529513146344504,-0.9529513146344504,2.4285714285714284,6.666666666666667,1.0,0.2727272727272727,66.66666666666666,66.66666666666666,100.0,-0.392391717790656,49.25,C,C,FAST,FAR,LOW PRIORITY,38.59
LTTS.NS,3206.10009765625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-04,4726.0,2026-03-13,3010.0,,4358.776,3868.0,5172.16,26.444944689604373,8.0,2.0,5.0,1.0,7.0,28.57142857142857,-0.2729279125675703,-0.2729279125675703,19.25,2.0,2.0,17.8,100.0,100.0,100.0,-0.0141780733801335,55.5,B,C,FAST,FAR,LOW PRIORITY,38.57
TOUCHWOOD.NS,60.13999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,128.0,2026-09-04,57.59999847412109,,112.93439967346193,92.79999923706056,146.3040003967285,46.747846923933714,13.0,3.0,10.0,0.0,13.0,23.07692307692308,-4.310414498715206,-4.310414498715206,5.538461538461538,1.6666666666666667,2.0,6.5,100.0,100.0,100.0,-0.7782692844902455,48.0,C,C,FAST,FAR,LOW PRIORITY,38.57
SYMPHONY.NS,588.7999877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-03,970.4500122070312,2026-09-16,562.0999755859375,,883.0631043701171,766.2749938964844,1076.6210217285156,33.322999808382235,6.0,2.0,4.0,0.0,6.0,33.33333333333333,-1.8983245604686525,-1.8983245604686525,12.833333333333334,5.0,5.0,16.5,50.0,100.0,100.0,-0.1479213943222326,54.87,C,C,FAST,FAR,LOW PRIORITY,38.54
FIEMIND.NS,1965.5,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-12,2674.800048828125,2026-09-21,1890.0999755859373,,2506.874233154297,2282.4500122070312,2878.8220678710936,21.59558808313683,18.0,5.0,13.0,0.0,18.0,27.77777777777778,-0.294139292152714,-0.294139292152714,6.166666666666667,12.6,9.0,3.076923076923077,40.0,60.0,80.0,-0.047698263592332,50.15,C,C,MEDIUM,FAR,LOW PRIORITY,38.5
SUMEETINDS.NS,12.18000030517578,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-23,40.5,2026-09-17,9.260000228881836,,33.81464004898071,24.88000011444092,48.62239994049072,63.980097710539056,5.0,3.0,2.0,0.0,5.0,60.0,8.952942697806462,8.952942697806462,2.4,1.3333333333333333,1.0,3.0,100.0,100.0,100.0,3.730392790752693,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,38.43
CENTEXT.NS,18.559999465942383,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-10,34.75,2026-03-30,15.670000076293944,,30.666880016326907,25.210000038146973,39.71079998016357,39.47868366113173,13.0,4.0,9.0,0.0,13.0,30.76923076923077,-1.2829314852320306,-1.2829314852320306,5.153846153846154,8.0,7.0,3.2222222222222223,50.0,50.0,100.0,-0.2489270045972596,47.8,C,C,FAST,FAR,LOW PRIORITY,38.42
VIKASLIFE.NS,1.2300000190734863,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,2.369999885559082,2026-03-30,1.0499999523162842,,2.087519899845123,1.709999918937683,2.713199868202209,41.07840508898899,6.0,2.0,4.0,0.0,6.0,33.33333333333333,-3.9828312431260513,-3.9828312431260513,1.6666666666666667,3.0,3.0,0.5,100.0,100.0,100.0,-2.3896987458756307,51.61,C,C,FAST,FAR,LOW PRIORITY,38.4
CANTABIL.NS,236.75,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-06,321.5,2026-05-29,208.5,,297.318,265.0,350.88,20.371454133284896,11.0,4.0,7.0,0.0,11.0,36.36363636363637,-1.7208075322085454,-1.7208075322085454,12.363636363636363,10.5,10.0,13.0,0.0,50.0,100.0,-0.1391829621639264,49.36,C,C,MEDIUM,FAR,LOW PRIORITY,38.37
ELECTCAST.NS,72.33999633789062,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-03,87.77999877929688,2026-09-24,71.44000244140625,,84.28323956298829,79.61000061035156,92.02839782714844,14.17036564686386,9.0,2.0,6.0,1.0,8.0,25.0,-0.032510396457255,-0.032510396457255,13.77777777777778,4.0,4.0,8.5,50.0,100.0,100.0,-0.0023596255493168,54.45,C,C,FAST,FAR,LOW PRIORITY,38.31
FOODSIN.NS,52.970001220703125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,92.51000213623048,2026-03-30,44.0,,82.12886167907715,68.25500106811523,105.1226026916504,35.503792287191075,8.0,3.0,5.0,0.0,8.0,37.5,2.3778153342551067,2.3778153342551067,4.875,11.333333333333334,12.0,0.0,33.33333333333333,33.33333333333333,100.0,0.4877569916420731,49.55,C,C,MEDIUM,FAR,LOW PRIORITY,38.28
WEALTH.NS,834.9500122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,1267.9000244140625,2026-02-05,774.9500122070312,,1162.4087218017578,1021.4250183105468,1396.0670275878906,28.17070307999399,17.0,3.0,14.0,0.0,17.0,17.647058823529413,-3.120277308396976,-3.120277308396976,3.4705882352941178,11.0,3.0,1.2142857142857142,66.66666666666666,66.66666666666666,66.66666666666666,-0.8990629532669253,45.35,C,C,FAST,FAR,LOW PRIORITY,38.28
HPL.NS,278.1499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-25,505.0,2026-03-30,255.5500030517578,,451.6177006530762,380.2750015258789,569.8569992065429,38.410298468315865,14.0,3.0,10.0,1.0,13.0,23.07692307692308,-1.1656084539777165,-1.1656084539777165,11.428571428571429,6.666666666666667,5.0,7.5,66.66666666666666,66.66666666666666,100.0,-0.1019907397230501,49.58,C,C,FAST,FAR,LOW PRIORITY,38.12
UFO.NS,59.72999954223633,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-13,71.58999633789062,2026-09-24,59.25,,68.94923712158203,65.41999816894531,74.79839538574218,13.371050883549165,5.0,3.0,1.0,1.0,4.0,75.0,7.529092924592163,7.529092924592163,21.8,6.0,6.0,30.0,0.0,100.0,100.0,0.345371235073035,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,38.04
HINDCOMPOS.NS,387.3500061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-16,550.0,2026-09-17,365.1000061035156,,510.43140130615234,457.5500030517578,598.073998413086,24.113209901992995,13.0,3.0,10.0,0.0,13.0,23.07692307692308,-3.350565530811099,-3.350565530811099,8.692307692307692,15.0,0.0,6.3,66.66666666666666,66.66666666666666,66.66666666666666,-0.3854632911552592,46.16,C,C,FAST,FAR,LOW PRIORITY,37.93
BSL.NS,120.63999938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-11,205.0,2026-03-30,98.0,,182.102,151.5,232.82,33.751414377849535,12.0,3.0,8.0,1.0,11.0,27.27272727272727,-2.9482558678108064,-2.9482558678108064,8.416666666666666,4.333333333333333,6.0,2.5,33.33333333333333,100.0,100.0,-0.3502878258785116,48.8,C,C,FAST,FAR,LOW PRIORITY,37.9
SAKSOFT.NS,141.52000427246094,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-15,189.9900054931641,2026-09-16,137.6199951171875,,178.7828232727051,163.80500030517578,203.606208190918,20.8425050673943,14.0,4.0,9.0,1.0,13.0,30.76923076923077,-2.2357013175448706,-2.2357013175448706,12.5,14.25,7.0,5.888888888888889,50.0,50.0,75.0,-0.1788561054035896,46.31,C,C,FAST,FAR,LOW PRIORITY,37.9
